city,company,country,date,jobkey,jobtitle,latitude,longitude,state,url,excel,sql,mysql,python,java,c++,sas,matlab,php,perl,hadoop,hive,spss,linux_unix,bachelor,master,phd
New York,Grovo,US,2014-08-22 18:46:23,94012c9593fbead7,Junior Product Analyst,40.71154,-74.00549,NY,http://www.indeed.com/viewjob?jk=94012c9593fbead7&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3w0wnKtVkePXiMfPSFUG5OdW7PMbUdIabhJ1DMTzQ2O1GsorKMucWQ6sZnul0XrJo1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3n8t31d616ro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Francisco,Trulia,US,2014-08-22 18:10:10,944343b721159ed3,Rentals Product Analyst,37.774727,-122.41758,CA,http://www.indeed.com/viewjob?jk=944343b721159ed3&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3HhiBlZ7MZ7tSurxABZt1RVqmBSZiDLcI7vjmVrWBZcViN86Q6R_0eJD_iJ6AiQ8k1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b39e4m1d5i535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Dorado Hills,Ascent,US,2014-08-22 15:45:25,4ded5d96146fb76a,Health Plan Product Analyst - Intermediate,38.714287,-121.07692,CA,http://www.indeed.com/viewjob?jk=4ded5d96146fb76a&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3HhiBlZ7MZ7tSurxABZt1RVqmBSZiDLcI7vjmVrWBZcdn-pYhwf-Iu6JY7QWEHXVw1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b39e9t1d42698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Dorado Hills,Ascent,US,2014-08-22 15:45:19,a5aca137b56cc963,Health Plan Product Analyst,38.714287,-121.07692,CA,http://www.indeed.com/viewjob?jk=a5aca137b56cc963&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3HhiBlZ7MZ7tSurxABZt1RVqmBSZiDLcI7vjmVrWBZcdn-pYhwf-Iu6JY7QWEHXVw1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b39e9t1d42698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Walt Disney Parks & Resorts Careers,US,2014-08-22 13:43:54,f780dd93c342c944,Sr. Product Analyst,,,CA,http://www.indeed.com/viewjob?jk=f780dd93c342c944&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3HhiBlZ7MZ7tSurxABZt1RVqmBSZiDLcI7vjmVrWBZcViN86Q6R_0eJD_iJ6AiQ8k1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b39e4m1d5i535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
El Dorado Hills,Ascent Services Group,US,2014-08-22 12:34:37,26a816757d3b4a46,Health Plan Product Analyst - Intermediate,38.714287,-121.07692,CA,http://www.indeed.com/viewjob?jk=26a816757d3b4a46&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3HhiBlZ7MZ7tSurxABZt1RVqmBSZiDLcI7vjmVrWBZcdn-pYhwf-Iu6JY7QWEHXVw1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b39e9t1d42698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El Dorado Hills,Ascent Services Group,US,2014-08-22 12:34:35,01c208af6ac26ea2,Health Plan Product Analyst,38.714287,-121.07692,CA,http://www.indeed.com/viewjob?jk=01c208af6ac26ea2&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3HhiBlZ7MZ7tSurxABZt1RVqmBSZiDLcI7vjmVrWBZcdn-pYhwf-Iu6JY7QWEHXVw1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b39e9t1d42698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
San Francisco,The Climate Corporation,US,2014-08-22 12:24:00,1186fb1dc6d1bc82,Product Analyst,37.774727,-122.41758,CA,http://www.indeed.com/viewjob?jk=1186fb1dc6d1bc82&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3HhiBlZ7MZ7tSurxABZt1RVqmBSZiDLcI7vjmVrWBZcViN86Q6R_0eJD_iJ6AiQ8k1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b39e4m1d5i535,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
San Francisco,Eventbrite,US,2014-08-22 12:22:00,f94f1874b95684b5,Senior Business Analyst,37.774727,-122.41758,CA,http://www.indeed.com/viewjob?jk=f94f1874b95684b5&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3HhiBlZ7MZ7tSurxABZt1RVqmBSZiDLcI7vjmVrWBZcViN86Q6R_0eJD_iJ6AiQ8k1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b39e4m1d5i535,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
Houston,HP,US,2014-08-22 12:20:00,63b400e15d42ef64,Account and Product Analyst,29.760988,-95.36264,TX,http://www.indeed.com/viewjob?jk=63b400e15d42ef64&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG1YlP6nRXuj_hcv-tM7DBEDQcp73VZ_jNvbdM0lgJgNhUEmYFtWdLgtC67hnT1gVJk1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3sige1d424la,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Orlando,HD Supply,US,2014-08-22 11:31:00,0432da5fa3ad8e1b,Cost and Product Analyst - Orlando FL - Power Solutions Job,28.535715,-81.37912,FL,http://www.indeed.com/viewjob?jk=0432da5fa3ad8e1b&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3FOHkO7VfkfaioM3TQeEH7PLhOlWvSaYtYQmz_h3K1zSVP_s7bPXKiv1GtGeOthcw1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3c0nt1d2h2r2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Tampa,JPMorgan Chase,US,2014-08-22 07:08:11,2779ff3fd493f259,Senior Product Analyst - Risk,27.945055,-82.45605,FL,http://www.indeed.com/viewjob?jk=2779ff3fd493f259&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3FOHkO7VfkfaioM3TQeEH7PLhOlWvSaYtYQmz_h3K1zSVP_s7bPXKiv1GtGeOthcw1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3c0nt1d2h2r2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chicago,ConnectedHealth,US,2014-08-22 06:35:00,22c9fb78adf09730,Product Analyst,41.8489,-87.64835,IL,http://www.indeed.com/viewjob?jk=22c9fb78adf09730&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3yac9ooR6KAYJ6wt0SMcw0uwRMVb62jTnvurRvKMbzvkkKnlTenBeJvDjVN-1mLGI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3dqia1d7228q,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Charlotte,Bank of America,US,2014-08-22 00:37:02,ebef370e9dfed8fe,Product Analyst- Global Treasury Services Charlotte or NYC,35.225273,-80.84066,NC,http://www.indeed.com/viewjob?jk=ebef370e9dfed8fe&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG1DyO1f36zUJzIRfmMiC0h-WoQoPsIZ-rDRX-5Vl1h0Whf7Li7YoXq3pyD0mepyRT8&indpubnum=4889224015872296&atk=190b3nqtm1d6i2jd,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Houston,Cameron,US,2014-08-22 00:32:00,2459d17ea92a4d82,Senior Product Analyst,29.760988,-95.36264,TX,http://www.indeed.com/viewjob?jk=2459d17ea92a4d82&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG1YlP6nRXuj_hcv-tM7DBEDQcp73VZ_jNvbdM0lgJgNhUEmYFtWdLgtC67hnT1gVJk1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3sige1d424la,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Southington,COCC,US,2014-08-21 23:56:18,d114b2e6624a16ce,Product Analyst,41.596153,-72.87363,CT,http://www.indeed.com/viewjob?jk=d114b2e6624a16ce&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3Tj2frEfrTKiWK12RBA30cxliBj5sZeqzGw5sjRWW7jjOYOW6AiYByjaLeaiAVtYI&indpubnum=4889224015872296&atk=190b3aha91d6h3li,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rochester,CTG,US,2014-08-21 23:30:27,f15e5e5cf316174f,PRODUCT ANALYST,44.01923,-92.46703,MN,http://www.indeed.com/viewjob?jk=f15e5e5cf316174f&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG1wmh8DxADORYO-UeZAJ1h4WoQoPsIZ-rDRX-5Vl1h0WgPzWFpn2Q5vSszFACgYMxs&indpubnum=4889224015872296&atk=190b3im2c1d5117d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
West Allis,Aurora HealthCare,US,2014-08-21 22:43:04,fd15f7344f5d92fb,Applications Product Analyst,43.016483,-88.00549,WI,http://www.indeed.com/viewjob?jk=fd15f7344f5d92fb&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG0pewRqI4coagQ1wRRQSRotliTwbaMP2coJrCSgb6RHEsSAIMCSeBCECr9BX7Wsr0U1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3vpgr1d2i51u,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Austin,Xerox,US,2014-08-21 22:33:00,089cf70a0cec1ea4,Sr. Business Analyst w/ EBT experience (remote/virtual office),30.304945,-97.74725,TX,http://www.indeed.com/viewjob?jk=089cf70a0cec1ea4&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG1YlP6nRXuj_hcv-tM7DBEDQcp73VZ_jNvbdM0lgJgNhUEmYFtWdLgtC67hnT1gVJk1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3sige1d424la,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Wayne,Bracket,US,2014-08-21 19:58:53,7271d38e7d4c39b7,Product Developer,40.03846,-75.37912,PA,http://www.indeed.com/viewjob?jk=7271d38e7d4c39b7&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG2TirmmiCyVzBLkCgg_TAf0WoQoPsIZ-rDRX-5Vl1h0WhBsDs2JP6gsqPHaWAvprME&indpubnum=4889224015872296&atk=190b3q6jf1d3i5md,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0
Southfield,Products & Marketing,US,2014-08-21 19:39:42,12ae6715067065e6,Product Analyst - BCN Individual Business,42.472527,-83.21978,MI,http://www.indeed.com/viewjob?jk=12ae6715067065e6&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG1MxOGCCrvz1Y59aBuXot5CR7G0sbqIQfqCueg4te5rLL2Q7vhtiErk2IaB9bT9v2g&indpubnum=4889224015872296&atk=190b3i6vm1d2i61a,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Jacksonville,The Main Street America Group,US,2014-08-21 19:27:00,cc8719a88792943d,Reinsurance Actuarial Analyst,30.32967,-81.65385,FL,http://www.indeed.com/viewjob?jk=cc8719a88792943d&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3FOHkO7VfkfaioM3TQeEH7PLhOlWvSaYtYQmz_h3K1zSVP_s7bPXKiv1GtGeOthcw1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3c0nt1d2h2r2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naples,"MICROS Systems, Inc.",US,2014-08-21 11:00:43,13096f70e1792483,Product Specialist- Hotel Technologies,26.184067,-81.76373,FL,http://www.indeed.com/viewjob?jk=13096f70e1792483&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3FOHkO7VfkfaioM3TQeEH7PLhOlWvSaYtYQmz_h3K1zSVP_s7bPXKiv1GtGeOthcw1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3c0nt1d2h2r2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Sanford,Magneti Marelli Powertrain,US,2014-08-21 11:00:39,70cb4bd6c35d950c,Quality Auditor,35.478024,-79.17583,NC,http://www.indeed.com/viewjob?jk=70cb4bd6c35d950c&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG1DyO1f36zUJzIRfmMiC0h-WoQoPsIZ-rDRX-5Vl1h0Whf7Li7YoXq3pyD0mepyRT8&indpubnum=4889224015872296&atk=190b3nqtm1d6i2jd,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Wamego,Synectics,US,2014-08-21 10:05:12,2ccc9883bac07bcd,Parts Product Analyst,39.20055,-96.3022,KS,http://www.indeed.com/viewjob?jk=2ccc9883bac07bcd&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG1XePEgu0L3x4aqJUGILhBLsGE0NuSlS2Y9sVfzSTMlzdJ5Sl0dLDHh6H6Mx8r9-68&indpubnum=4889224015872296&atk=190b3f7e41d5i5c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Richmond,Progressive Insurance,US,2014-08-21 10:00:00,8729b9ce9bda15d8,Product Analyst Job,37.552197,-77.45605,VA,http://www.indeed.com/viewjob?jk=8729b9ce9bda15d8&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG2kVRwzNIoCu_Mh3KnZfsE2sGE0NuSlS2Y9sVfzSTMlzYQhCRSQzLsdhoWQKzPGLLA&indpubnum=4889224015872296&atk=190b3u50n1d4222c,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Atlanta,Smith Hanley Associates,US,2014-08-21 07:34:00,8b0d3bc111572159,Bank Product Analyst,33.747253,-84.38461,GA,http://www.indeed.com/viewjob?jk=8b0d3bc111572159&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG2sEJskudo0JTwUinLAesjGc-yaPeF-vmt9WWeUqgc2qYWuwiWGy1a0z22dJ7meSFk1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3cfh91d5i04n,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
Chicago,Orbitz Worldwide,US,2014-08-21 06:33:00,6239b9d807e1755d,Product Analyst,41.8489,-87.64835,IL,http://www.indeed.com/viewjob?jk=6239b9d807e1755d&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3yac9ooR6KAYJ6wt0SMcw0uwRMVb62jTnvurRvKMbzvkkKnlTenBeJvDjVN-1mLGI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3dqia1d7228q,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Wilmington,Jserver,US,2014-08-21 06:30:31,75c71b88e6292759,Profile Business Analyst Job,39.744507,-75.54395,DE,http://www.indeed.com/viewjob?jk=75c71b88e6292759&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG03DG_q-OkWHmQRtEX25gc5Dd7ThvJstpnlAxx6FWmOH0nQsRDgOhqItPEijK-y6Ng&indpubnum=4889224015872296&atk=190b3bhq61d717le,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Northbrook,Allstate Corporate,US,2014-08-21 06:25:10,9c6239ae10f3143a,Product Management Analyst,42.126373,-87.82417,IL,http://www.indeed.com/viewjob?jk=9c6239ae10f3143a&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3yac9ooR6KAYJ6wt0SMcw0uwRMVb62jTnvurRvKMbzvkkKnlTenBeJvDjVN-1mLGI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3dqia1d7228q,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Hoffman Estates,Sears Home Services,US,2014-08-21 04:28:03,9bf85833bacb4378,Product Analyst,42.04121,-88.07692,IL,http://www.indeed.com/viewjob?jk=9bf85833bacb4378&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3yac9ooR6KAYJ6wt0SMcw0uwRMVb62jTnvurRvKMbzvkkKnlTenBeJvDjVN-1mLGI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3dqia1d7228q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Fayetteville,Sabre,US,2014-08-21 00:23:31,d328e1713046fc4b,Associate Product Analyst,33.447803,-84.45055,GA,http://www.indeed.com/viewjob?jk=d328e1713046fc4b&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG2sEJskudo0JTwUinLAesjGc-yaPeF-vmt9WWeUqgc2qYWuwiWGy1a0z22dJ7meSFk1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3cfh91d5i04n,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nashville,Corporate Main Campus,US,2014-08-20 21:11:01,841d9166c94166eb,Business Intelligence Product Analyst,36.164837,-86.78022,TN,http://www.indeed.com/viewjob?jk=841d9166c94166eb&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG2tk52xyNpQeLNvK8nXZ3xRxliBj5sZeqzGw5sjRWW7jsy-fm3y8T73VEyjtV8i0Io&indpubnum=4889224015872296&atk=190b3s2oh1d2h75l,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Select,IXL Learning,US,2014-08-20 19:25:22,226eeb5906749bb5,Product Analyst - Language Arts,37.357143,-86.74176,KY,http://www.indeed.com/viewjob?jk=226eeb5906749bb5&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG26BBdrIMMaV3o5MmKdw2LXR7G0sbqIQfqCueg4te5rLC1rUHVjuHKWyTsQodZ8JQk&indpubnum=4889224015872296&atk=190b3fon01d411lb,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
Select,IXL Learning,US,2014-08-20 19:25:19,49b5356f12a3abe5,Product Analyst - French,37.357143,-86.74176,KY,http://www.indeed.com/viewjob?jk=49b5356f12a3abe5&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG26BBdrIMMaV3o5MmKdw2LXR7G0sbqIQfqCueg4te5rLC1rUHVjuHKWyTsQodZ8JQk&indpubnum=4889224015872296&atk=190b3fon01d411lb,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
Select,IXL Learning,US,2014-08-20 19:25:17,ba739e7068e86370,Product Analyst - Spanish,37.357143,-86.74176,KY,http://www.indeed.com/viewjob?jk=ba739e7068e86370&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG26BBdrIMMaV3o5MmKdw2LXR7G0sbqIQfqCueg4te5rLC1rUHVjuHKWyTsQodZ8JQk&indpubnum=4889224015872296&atk=190b3fon01d411lb,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
Southfield,Federal-Mogul Corporation,US,2014-08-20 19:05:00,4a8b85e23cbb9a38,"Product Analyst, FP Diesel",42.472527,-83.21978,MI,http://www.indeed.com/viewjob?jk=4a8b85e23cbb9a38&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG1MxOGCCrvz1Y59aBuXot5CR7G0sbqIQfqCueg4te5rLL2Q7vhtiErk2IaB9bT9v2g&indpubnum=4889224015872296&atk=190b3i6vm1d2i61a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Englewood,CSG Systems,US,2014-08-20 17:28:24,7120e910362cd806,Test Engineer II,39.574177,-104.85714,CO,http://www.indeed.com/viewjob?jk=7120e910362cd806&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3Bc6ep03puimQVmQ3hdBTzooRfjBEsezXDl24mbd57gPDasTsr5vViBKCHwHRjbfc1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b39sms1d6i7bg,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
Bothell,Kforce,US,2014-08-20 15:44:36,ec291e5803eb033b,Senior Ecommerce Project Manager,47.755493,-122.18681,WA,http://www.indeed.com/viewjob?jk=ec291e5803eb033b&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG2GrHlGaYrwkp81DaGaTBqIWoQoPsIZ-rDRX-5Vl1h0Wifwl8yel0aITNRmSy3MVUY&indpubnum=4889224015872296&atk=190b3ungo1d515l5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mesa,OneSource Virtual,US,2014-08-20 12:10:37,52aa824864481791,Product Analyst - HRIS,33.42857,-111.84066,AZ,http://www.indeed.com/viewjob?jk=52aa824864481791&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3CtK1wWs3kidLkJFTUpx7zLaIJwbr5Kk0Vx2HF2HkHd7-iXA2F7VB4cC0i95o_wB8&indpubnum=4889224015872296&atk=190b38it11d2i468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Chicago,Request Technology,US,2014-08-20 11:31:00,b712edb59bd62b92,Microsoft Business Test Analyst,41.8489,-87.64835,IL,http://www.indeed.com/viewjob?jk=b712edb59bd62b92&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3yac9ooR6KAYJ6wt0SMcw0uwRMVb62jTnvurRvKMbzvkkKnlTenBeJvDjVN-1mLGI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3dqr71d614k5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Jacksonville,Kemper Property and Casualty Companies,US,2014-08-20 11:26:18,5874cb2f05493c8d,Product Analyst - State Management,30.137363,-81.54395,FL,http://www.indeed.com/viewjob?jk=5874cb2f05493c8d&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3FOHkO7VfkfaioM3TQeEH7PLhOlWvSaYtYQmz_h3K1zSVP_s7bPXKiv1GtGeOthcw1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3c0nt1d2h2r2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Chicago,Valence Health,US,2014-08-20 08:41:50,24f13f798bab17f6,"Product Analyst, Clinical Measures",41.8489,-87.64835,IL,http://www.indeed.com/viewjob?jk=24f13f798bab17f6&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3yac9ooR6KAYJ6wt0SMcw0uwRMVb62jTnvurRvKMbzvkkKnlTenBeJvDjVN-1mLGI1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3dqia1d7228q,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Houston,"Onit, Inc",US,2014-08-20 03:06:42,e4a9da4a84337f77,Sr. Product Analyst,29.760988,-95.36264,TX,http://www.indeed.com/viewjob?jk=e4a9da4a84337f77&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG1YlP6nRXuj_hcv-tM7DBEDQcp73VZ_jNvbdM0lgJgNhQx-vh40QdSiRtZbMnwy2MU1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3simk1d410r3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Miami,Robert Half Technology,US,2014-08-19 23:18:36,fd16c98a36e75e7b,Documentation/Product Analyst,25.771978,-80.28571,FL,http://www.indeed.com/viewjob?jk=fd16c98a36e75e7b&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3FOHkO7VfkfaioM3TQeEH7PLhOlWvSaYtYQmz_h3K1zSVP_s7bPXKiv1GtGeOthcw1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3c0nt1d2h2r2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lyndhurst,Harvey Nash USA,US,2014-08-19 19:18:37,2efa457ed5323a2d,Technical Product Analyst,40.81044,-74.12088,NJ,http://www.indeed.com/viewjob?jk=2efa457ed5323a2d&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG1UC82DlV3z2Z5Gu7ckFLgnHxX36hB6tUmEckRO3DUOb1fDevaaGwIWmFRviaPOQ7c1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3m9ga1d6i55c,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Omaha,CSG Systems,US,2014-08-19 17:23:37,01094ffb51d1d056,Test Engineer II,41.258244,-95.93407,NE,http://www.indeed.com/viewjob?jk=01094ffb51d1d056&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG1lB8HC1i0tarMthoWjUx-VDd7ThvJstpnlAxx6FWmOH6HQiLixkh6oSQ61Z56OLhI&indpubnum=4889224015872296&atk=190b3kihm1d7207n,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
New York,Thomson Reuters,US,2014-08-19 14:32:42,ca12279db9a56820,Product Analyst,40.71154,-74.00549,NY,http://www.indeed.com/viewjob?jk=ca12279db9a56820&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG3w0wnKtVkePXiMfPSFUG5OdW7PMbUdIabhJ1DMTzQ2O1GsorKMucWQ6sZnul0XrJo1Vu4aS9dH_tvzuwb-B6Jr&indpubnum=4889224015872296&atk=190b3n8t31d616ro,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Seattle,ADP,US,2014-08-19 08:19:00,062c79090f222a85,Product Analyst (Data Analyst SQL),47.604397,-122.32967,WA,http://www.indeed.com/viewjob?jk=062c79090f222a85&qd=MxQEkSlos1GEjU62O1KFoZh5oYK-lrzFZjNbQgaFsG2GrHlGaYrwkp81DaGaTBqIWoQoPsIZ-rDRX-5Vl1h0Wifwl8yel0aITNRmSy3MVUY&indpubnum=4889224015872296&atk=190b3ungo1d515l5,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
